EntrezGeneID	CT22	CT23	CT24	CT48	CT50	CTH26	CTH28	CTH46	CTH47	CTH49
20497	5.55	5.61	5.37	5.06	5.52	5.31	5.22	5.12	5.11	5.09
20498	7.76	7.68	8.01	8.12	7.92	8.42	8.32	8.45	8.43	8.43
20499	7.21	6.96	7.49	7.64	7.14	7.2	7.27	7.49	7.57	7.45
20500	5.57	5.58	5.57	5.6	5.57	5.59	5.68	5.5	5.54	5.89
20501	8.11	8.13	8.19	8.36	8.18	8.47	8.87	9.15	8.89	8.75
20502	8.13	8.35	8.32	8.14	8.06	7.92	7.55	7.49	7.6	6.99
20503	8.9	8.9	8.96	8.78	8.8	9	7.99	7.18	8.01	7.51
20504	4.85	5.09	5.16	4.99	4.99	4.98	5.24	4.71	4.75	4.9
20505	5.85	5.63	5.46	5.59	5.83	5.9	5.84	5.67	5.74	5.94
20508	4.59	4.6	4.58	4.45	4.85	4.62	4.56	4.07	4.42	4.29
20509	5.42	5.61	5.29	5.24	5.3	5.35	5.29	5.78	5.51	5.47
20510	7.99	7.99	7.91	8.07	7.93	7.89	7.63	7.26	7.69	7.12
20511	5.83	5.57	5.69	5.5	5.57	5.63	5.43	5.13	5.29	5.33
20512	7.42	7.7	7.56	7.72	7.57	6.94	7.16	6.85	7.08	7.01
20513	6.15	6.14	5.76	6.03	6.06	6.07	6.12	5.96	5.9	6.03
20514	9.06	8.88	9.2	9.23	9.32	9.32	9.14	8.92	9.32	9.07
20515	8.16	8.13	8.06	8.22	7.98	8.71	8.75	8.99	8.72	8.4
20516	7.72	7.74	8.02	7.91	7.85	8.3	8.37	8.67	8.46	8.2
20517	6	6.24	5.72	5.25	5.75	5.54	5.45	5.6	5.95	5.8
20518	4.23	4.61	4.08	4.35	4.51	4.61	4.13	4.27	4.47	4.25
20519	5.83	5.99	6.08	6.05	6.24	6.05	5.79	5.55	5.59	5.43
20520	7.51	7.43	7.27	7.5	7.36	7.36	6.94	6.99	6.93	6.92
20521	7.07	6.67	6.52	6.26	6.54	6.7	6.41	6.37	6.28	6.69
20522	7.98	7.64	8.02	7.86	7.88	7.81	7.46	6.52	7.37	6.51
20523	6.06	6.06	5.94	6.06	6.24	6.19	6.21	6.19	6.25	6.36
20524	8.93	8.96	9.1	8.99	9.08	9.04	8.94	8.87	9	8.67
20525	8.18	8.51	8.45	8.65	8.46	8.55	9.07	9.7	9.46	9.9
20526	5.53	5.68	5.5	5.34	5.4	5.28	5.17	5.5	5.33	5.17
20527	6.43	7.23	6.6	6.97	7.24	7.33	7.29	7.25	7.44	7.35
20528	6.13	5.98	6.24	5.87	5.78	5.93	5.94	5.83	5.76	5.92
20529	8.22	8.4	8.46	8.35	8.48	8.66	8.64	8.5	8.49	8.91
20530	8.87	8.83	8.92	9.03	8.96	8.66	9.2	9.29	9.35	9.83
20531	12.18	12.16	12.19	12.29	12.24	12.18	11.75	10.03	11.58	11.88
20532	5.89	6.03	5.92	5.53	5.6	5.65	5.55	5.37	5.13	5.46
20533	6.24	6.34	6.02	6.22	6.12	5.94	5.61	5.56	5.56	5.96
20534	7.83	7.9	7.84	7.86	7.92	7.86	7.86	7.8	7.75	7.9
20535	7.01	6.77	7.13	7.02	6.86	7.22	6.85	7.19	7.14	7.1
20536	6.66	6.42	6.63	6.54	6.4	6.38	6.42	6.29	6.46	6.37
20537	5.18	4.69	5.12	4.5	4.88	4.94	5.39	4.41	5.36	5.56
20538	7.62	7.92	7.76	7.95	7.51	8.25	6.99	6.58	7.1	6.58
20539	6.76	6.58	6.55	6.87	6.66	7.42	7.48	8.02	7.95	8.02
20540	7.9	7.64	7.99	7.93	7.91	7.65	8.19	8.43	8.39	8.44
20541	6.62	6.58	6.67	6.68	6.76	6.81	6.97	7.05	7.01	6.84
20544	8.28	8.54	8.53	8.57	8.58	8.43	8.81	8.85	8.88	8.88
20555	7.38	7.9	6.94	7.07	7.64	7.65	9.72	9.58	9.43	10.69
20556	8.38	8.56	8.28	8.22	8.61	8.82	10.33	10.47	10.27	11.05
20557	5.16	6.14	5.99	6.48	6.32	7.46	7.66	7.53	7.65	8.36
20558	5.85	6.99	5.93	6.18	6.44	5.89	8.35	8.66	9.05	11.33
20562	5.96	5.92	5.71	5.6	5.93	5.81	6.19	5.96	5.82	5.78
20563	8.8	8.9	8.82	8.81	8.94	8.57	8.54	8.77	8.37	7.85
20564	9.11	9.21	9.21	9.21	9.14	9.17	8.78	8.74	8.82	8.51
20568	7.46	7.69	7.6	7.65	7.67	7.44	7.68	7.64	7.71	8.85
20583	8.82	9.11	8.85	8.84	9.02	8.69	7.91	8.08	8.12	7.44
20585	8.9	9.03	8.82	8.88	8.89	8.68	8.77	8.68	8.6	8.57
20586	8.84	8.69	8.89	8.78	8.8	8.74	9.15	9.12	9.02	9.19
20587	8.15	8.18	8.24	8.34	8.26	8.26	8.48	8.54	8.44	8.41
20588	8.22	8.27	8.19	8.29	8.16	8.17	8.46	8.47	8.36	8.25
20589	6.56	6.5	6.31	6.49	6.39	6.46	6.31	6.44	6.47	6.55
20591	8.35	8.32	8.3	8.37	8.26	8.37	8.38	8.38	8.38	8.38
20592	7.36	7.38	7.51	7.65	7.62	7.36	7.38	7.39	7.2	7.01
20595	7.16	7.6	7.4	7.43	7.54	7.65	7.53	7.65	7.71	7.57
20597	8.07	8.37	8.4	8.32	8.29	8.39	8.39	8.22	8.37	8.33
20598	6.74	6.96	7.3	7.39	7.2	7.03	6.87	7.02	7.07	6.89
20599	2.11	2.47	2.47	2.27	2.46	2.79	2.67	2.4	2.52	2.54
20600	4.52	4.83	4.98	4.73	4.4	4.49	4.73	4.23	4.58	4.76
20602	8.74	8.77	8.74	8.86	8.67	8.66	8.57	8.68	8.64	8.4
20603	7.06	6.77	6.95	6.72	6.86	7.15	6.6	6.7	6.48	6.18
20604	5.57	5.99	5.84	5.99	5.91	6.22	6.24	5.99	5.92	6.03
20605	5.13	4.93	4.58	4.92	5	4.87	4.84	4.76	4.7	4.98
20606	6.23	6.16	6.09	6.28	6.38	6.27	6.22	6.24	6.57	6.37
20607	6.71	6.67	6.19	6.15	6.15	6.44	6.15	6.25	6.09	6.42
20608	7.04	7.07	7.15	7.07	7.33	6.8	6.96	6.72	6.9	6.94
20609	5.5	5.69	5.59	5.31	5.57	5.74	5.23	5.21	5.51	5.5
20610	6.62	6.15	6.57	6.57	6.29	6.57	6.69	6.93	6.75	6.96
20612	6.69	7.08	7.23	7.11	7	7.04	8.63	8.61	8.25	8.86
20613	5.5	5.37	5.41	5.43	5.51	5.63	5.73	6.16	6.12	5.66
20614	5.39	5.1	5.05	4.72	4.76	5.05	4.81	4.92	4.9	5.31
20615	8.42	8.21	8.47	8.61	8.67	8.68	8.48	8.41	8.53	8.24
20616	4.71	4.59	4.52	4.22	4.6	4.64	4.66	4.3	4.34	4.65
20617	7.35	7.83	7.55	7.93	7.37	7.29	6.55	6.78	6.56	7.08
20618	6.47	6.53	6.45	6.78	6.87	6.49	7.07	7.03	6.77	6.57
20619	9.17	9.64	9.41	9.63	9.59	9.44	9.37	9.3	9.26	9.45
20620	8.47	8.4	8.55	8.86	9.22	9.45	9.33	9.62	9.22	8.85
20621	7.69	7.39	7.46	7.45	7.39	7.38	7.25	7.38	7.28	7.21
20623	8.86	8.8	9.07	8.71	8.87	8.53	8.22	8.2	7.89	7.93
20624	6.25	6.15	5.97	6.25	6.11	6.24	6.21	6.4	5.74	5.83
20630	7.63	7.65	7.71	7.48	7.73	7.9	7.82	7.81	7.78	7.69
20637	8.73	8.64	8.75	8.8	8.89	9	8.9	9.04	8.94	8.9
20638	7.82	7.74	7.42	7.46	7.46	7.61	7.65	7.71	7.58	7.7
20639	6.55	6.88	6.68	6.8	6.89	6.94	7.43	7.33	7.09	7.27
20641	6.53	7.08	6.9	6.64	6.89	7.24	7.52	7.36	7.39	7.31
20643	6.72	6.81	7.04	6.92	6.96	6.91	7.27	7.18	7.19	7.13
20646	6.22	6.23	5.95	5.88	6.1	6.02	5.59	5.79	5.91	6.06
20648	6.13	6.06	6.5	6.59	6.08	6.39	6.03	6.45	6.42	6.18
20649	9.09	9.32	9.08	9.17	9.14	9.13	8.53	7.55	8.14	7.93
20650	8.43	8.31	8.4	8.27	8.14	8.48	8.53	8.61	8.58	8.67
20652	10.36	10.24	10.16	10.36	10.29	9.79	10.22	10.01	9.95	10.17
20655	10.64	10.75	10.79	10.82	10.74	10.65	10.55	10.35	10.57	10.47
20656	9.62	9.55	9.62	9.57	9.59	9.77	10.56	10.47	10.51	10.76
20657	9.83	10.02	10	10.28	10.2	9.55	9.79	9.61	9.93	9.8
20658	9.78	9.57	9.82	9.74	9.77	9.9	9.64	9.58	9.46	9.54
20660	9.22	9.13	9.23	9.11	9.27	9.13	9.04	8.68	8.94	8.71
20661	10.87	10.91	10.91	10.91	10.91	10.56	10.09	9.69	9.94	9.24
20662	8.52	8.58	8.53	8.31	8.45	8.37	8.29	8.29	8.06	8.19
20663	9.57	9.84	9.76	9.7	9.77	9.82	9.46	9.26	9.27	9.35
20664	5.05	4.85	5	4.84	4.98	4.98	4.9	5.19	4.88	5.1
20665	6.2	6.15	5.94	5.95	6.02	5.87	5.85	5.96	5.92	6.01
20666	6.25	6.34	6.12	6.58	6.49	5.72	5.7	5.7	6.04	5.53
20667	6.01	5.55	5.62	5.58	5.78	5.43	5.83	5.73	5.65	5.35
20668	7.61	7.7	7.56	7.7	7.39	7.77	7.18	7.05	7.52	7.06
20669	7.23	6.94	6.76	6.62	6.76	6.9	6.87	6.71	6.63	6.91
20670	5.07	5.29	5.22	4.84	5.22	5.08	4.96	5.11	4.93	5.1
20671	8.77	8.37	8.77	8.7	8.5	8.37	8.32	8.67	8.47	7.98
20672	8.42	8.69	8.44	8.45	8.44	7.72	7.49	7.62	7.96	7.48
20674	6.89	6.46	6.82	6.77	6.74	6.59	6.43	5.84	6.98	5.86
20675	5.73	5.9	5.94	5.8	5.92	5.8	5.9	5.94	5.79	5.93
20677	7.09	7.08	7.05	7.69	7.5	6.66	6.82	6.99	6.85	6.31
20678	6.59	6.96	6.7	6.67	6.72	6.64	6.39	6.72	6.34	6.35
20679	6.44	6.41	6.51	6.31	6.44	6.36	6.21	5.85	5.89	5.86
20680	8.22	8.64	8.28	8.25	8.3	7.54	7.6	7.76	7.73	7.92
20681	5.79	6.09	5.91	5.75	5.9	5.86	5.85	5.9	5.57	6.04
20682	6.11	6.12	5.94	6.02	6.12	6.07	6.21	6.25	6.11	6.18
20683	7.43	7.61	7.74	7.71	7.78	7.5	7.5	7.43	7.38	7.34
20684	9.17	9.24	9.48	9.52	9.69	9.44	10.52	10.23	10.26	10.71
20686	7.83	7.56	7.84	7.65	7.74	7.48	6.95	6.56	7.37	5.81
20687	7.82	7.9	7.88	8.01	7.9	8.14	8.09	8.22	8.05	8.09
20688	7.35	7.33	7.56	7.66	7.63	7.66	7.49	7.47	7.43	7.58
20689	5.15	5.11	5.16	4.92	5.06	5.08	5.22	5.21	5.16	5.32
20690	2.92	2.65	2.43	2.29	2.75	2.84	2.63	2.81	3.07	2.52
20692	8.62	8.56	8.18	7.8	7.92	8.34	8.48	8.53	7.85	8.04
20698	6.51	6.41	6.47	6.23	6.2	6.63	6.56	6.62	6.52	6.88
20701	4.27	4.27	4.32	3.89	3.73	4.01	3.95	3.86	4.34	4.03
20702	3.64	3.59	3.29	4.7	3.38	3.06	3.1	2.87	3.24	2.92
20703	1.9	2.33	2.84	2.83	2.01	2.25	2.01	2.09	2.51	2.44
20704	5.13	5.17	3.88	5.25	5.4	5.26	4.81	5.28	5.1	4.63
20706	6.64	6.25	6.04	6.05	6.28	6.85	9.2	10.22	9.4	8.19
20707	2.74	2.56	2.74	2.9	3.04	2.97	2.94	2.54	2.52	2.81
20708	9.62	9.78	9.65	9.78	9.72	9.37	9.75	9.7	9.56	9.82
20709	5.32	5.47	5.43	5.42	5.53	5.52	5.12	5.4	5.54	5.62
20710	2.4	2.95	2.93	2.7	2.37	2.46	2.55	2.93	2.62	2.99
20713	4.61	4.36	4.35	4.54	4.95	4.57	4.88	5.03	4.88	4.75
20716	10.13	10.57	10.52	10.75	10.69	11.7	12.25	12.33	12.33	12.07
20717	6.02	6.86	7.14	7.16	6.85	7.7	8.83	9.06	8.94	9.05
20719	6.89	6.94	6.79	6.85	6.92	6.9	6.68	6.69	6.8	6.92
20720	5.61	5.23	5.21	5.01	4.94	5.06	5.27	5.6	5.2	5.08
20723	9.2	8.97	9.07	9.2	9.07	8.99	9.53	9.38	9.37	9.71
20724	3.58	4.02	3.68	3.67	3.55	3.43	3.61	4.03	3.79	4.14
20725	6.87	6.74	6.95	7.2	6.84	6.71	7.51	7.9	7.37	7.2
20726	2.42	2.73	2.8	2.38	2.47	2.5	2.81	1.93	2.34	2.45
20728	4.87	4.92	5	4.67	4.99	4.59	5.55	5.76	5.51	6.09
20729	9.75	9.68	9.67	9.73	9.54	9.85	9.62	9.57	9.52	9.51
20730	4.38	4.6	4.79	4.24	4.48	4.3	4.33	4.65	3.93	4.39
20731	4.67	4.96	4.58	4.86	4.6	4.72	4.98	4.1	4.51	4.35
20732	8.26	8.17	8.16	8.28	8.19	8	8.23	8.23	8.31	8.36
20733	9.5	9.52	9.58	9.58	9.45	9.32	9.15	8.62	9.3	9.09
20737	6.82	6.68	6.97	6.64	7.19	7.15	7.98	7.71	7.82	7.61
20738	4.82	4.05	4.47	4.04	4.58	4.23	4.42	4.6	4.42	4.26
20739	5.51	5.49	5.24	5.56	5.51	5.37	5.11	5.09	5.16	5.3
20740	10.92	10.78	10.89	10.85	10.77	10.97	10.5	10.43	10.46	10.33
20741	5.85	5.89	5.77	5.76	5.58	5.68	5.63	5.64	5.76	5.8
20742	12.04	11.93	11.97	11.9	11.95	11.94	11.46	11.3	11.31	11.22
20743	5.41	5.32	5.53	5.48	5.43	5.46	5.41	5.39	5.21	5.14
20744	7.76	7.59	7.75	7.63	7.69	7.53	7.06	6.6	7.2	6.56
20745	5.48	5.15	4.89	5.16	4.95	4.93	4.81	4.47	4.85	5.21
20747	9.77	9.52	9.67	9.65	9.48	9.74	9.35	9.36	9.39	9.61
20750	8.72	9.23	8.71	8.67	8.53	8.99	10.18	10.53	10.07	10.67
20751	6.49	6.51	6.19	6.64	6.42	6.64	6.47	6.4	6.61	6.26
20753	5.58	5.92	5.36	5.82	5.36	7.7	7.72	8.88	8.22	7.67
20754	5.4	5.26	5.03	5.21	5.09	5.22	5.1	5.05	5.04	5.03
20756	6.41	6.7	6.45	6.02	6.28	6.46	6.47	6.19	6.26	6.58
20758	5.25	5.64	5.26	5.43	5.64	5.12	4.95	4.03	5.01	5.26
20759	5.9	5.45	5.13	5.3	5.19	5.36	5.03	5.64	5.34	5.51
20760	4.08	3.91	4.34	4.05	4.06	3.67	4.26	4.13	3.82	4.57
20761	3.11	3.07	3.31	2.98	3.17	3.25	2.87	3.05	3.33	3.08
20762	3.91	3.96	3.47	3.82	3.35	4.39	3.65	3.61	3.71	3.57
20763	1.87	1.86	1.73	2.06	1.61	1.66	1.99	1.68	2.25	1.96
20764	3.67	4.14	3.54	3.58	3.46	3.7	3.44	3.59	3.6	3.71
20765	4.9	5.13	4.78	5	5.01	5.13	5	4.96	4.86	4.69
20766	3.76	3.73	3.69	3.53	3.62	3.79	3.64	3.54	3.69	3.62
20768	6.43	6.6	6.7	6.81	6.6	6.88	7.32	7.32	7.31	7.35
20770	4.22	4.55	3.99	4.17	4.1	4.26	4.11	4.18	4.56	4.13
20773	11.03	11.08	10.96	10.98	11.01	10.91	11	10.92	10.94	11.08
20775	7.8	7.51	7.82	7.84	7.66	8.29	7.99	6.98	8	7.89
20776	6.86	6.58	6.95	6.88	6.78	6.77	6.78	6.45	6.6	6.45
20778	8.67	8.83	8.97	9.36	9.09	8.86	9.08	9.57	9.17	8.7
20779	7.91	8.13	8.1	7.9	7.89	8.09	7.84	7.84	7.96	7.82
20787	7.51	7.61	7.78	7.71	7.57	7.68	7.65	7.55	7.75	7.6
20788	9.14	8.91	9.2	9.1	8.97	9.12	9.06	8.65	9.11	9.05
20807	7.71	7.81	7.72	7.96	7.76	7.73	7.88	8.15	7.94	8.02
20810	7.53	7.84	7.74	7.76	7.47	7.67	7.99	8.41	8.45	8.47
20811	6.51	6.59	6.21	6.38	6.36	6.44	6.09	6.08	6.15	6.11
20813	7.85	8.23	7.89	8.11	7.88	7.69	7.9	8.03	8.04	8.16
20815	8.3	8.26	8.48	8.42	8.4	8.33	8.84	8.78	8.71	8.59
20817	8.88	8.79	8.97	8.84	8.97	9.3	8.99	8.8	8.7	8.71
20818	7.81	7.85	7.9	7.97	7.71	7.92	7.87	8.15	7.96	8.08
20821	7.16	7.04	7.26	7.46	7.32	7.4	8.12	8.46	8.37	9.05
20822	8.82	8.69	8.66	8.73	8.83	8.82	8.26	8.42	8.25	7.97
20823	9.97	10.15	9.93	9.94	10.12	10.09	10.05	10.06	9.97	9.95
20826	5.57	5.99	5.71	6	5.99	6.39	6.24	6.23	6.36	6.42
20832	7.52	7.56	7.74	7.8	7.61	7.8	8.28	8.36	8.4	8.32
20833	7.77	7.68	7.73	7.94	7.66	7.85	8.08	8.18	8.29	8.15
20834	5.67	5.57	5.45	5.35	5.33	5.09	5.46	5.38	5.3	5.46
20840	5.05	4.54	4.49	4.24	4.34	4.46	4.63	4.66	4.57	4.52
20841	8.53	8.45	8.57	8.58	8.75	8.47	8.69	8.56	8.51	8.64
20842	9.37	9.3	9.3	9.12	9.24	9.37	9.21	9.2	9.06	9.27
20843	9.82	9.83	9.74	9.63	9.66	9.69	9.39	9.18	9.06	9.12
20844	7.68	7.85	7.86	7.77	7.71	7.91	7.62	7.57	7.5	7.55
20845	6.1	6.07	5.94	6.02	6.16	5.86	5.77	5.85	5.83	5.86
20846	9.32	9.2	9.47	9.58	9.82	9.52	11.36	11.3	11.28	11.78
20847	7.96	8.08	8.19	8.35	8.33	8.26	9.61	9.66	9.69	10.46
20848	10.06	9.99	9.9	10.16	9.95	10.19	10.39	10.43	10.42	10.66
20849	7.31	7.41	7.29	7.2	7.81	7.43	9.13	9.14	8.75	8.94
20850	7.21	6.85	7.22	7.31	7.23	7.2	7.57	7.47	7.64	7.9
20851	8.03	7.91	7.95	8.12	8.1	7.99	8.05	8.12	8.09	8.36
20852	8.75	8.82	8.92	9.05	8.84	8.73	8.86	8.97	8.85	9.04
20853	8.77	8.92	8.81	8.88	8.85	8.85	8.82	8.94	8.87	8.92
20855	6.65	6.54	6.76	6.67	6.87	6.47	6.34	6.35	6.38	6.29
20856	6.57	6.36	6.21	6.35	6.08	6.36	6.12	6.41	6.4	6.26
20859	2.33	2.48	2.1	2.35	2.4	1.79	2.34	1.79	2.02	2.12
20860	3.44	3.99	3.49	3.15	3.19	3.7	3.4	3.42	3.29	3.35
20861	4.05	4.85	4.61	4.5	4.9	5.38	4.93	6.86	5.11	5.13
20862	2.91	4.58	4	4.36	3.74	3.3	4.05	4.43	4.03	4.12
20863	2.93	3.17	2.98	2.8	3.47	3.74	2.86	3.81	3.83	3.02
20866	7.65	7.62	7.87	7.92	7.72	7.77	7.63	7.64	7.73	7.58
20867	9.19	9.86	9.12	9.56	9.06	8.52	9.01	8.97	8.95	9
20868	7.9	7.96	8.16	8.08	8.45	7.81	8.86	8.63	8.61	8.51
20869	8.1	8.16	8.39	8.32	8.29	8.21	8.18	8.07	8.21	8.14
20871	6.11	5.95	5.59	5.37	5.91	5.62	6	5.85	5.77	5.66
20872	7.67	7.62	7.73	7.6	7.62	7.26	7.43	7.62	7.56	7.63
20873	6.02	6.21	6.16	6.25	6.12	6.64	7.69	7.5	7.29	6.89
20874	9.42	9.5	9.33	9.28	9.42	9.87	9.43	9.2	9.18	9.24
20877	6.41	6.39	6.45	6.25	6.33	6.65	7.38	7.69	7.77	7.45
20878	6.06	5.92	6.12	5.9	6.01	6.44	7.13	7.59	7.31	6.78
20887	8.66	8.86	8.97	8.42	8.56	9.2	8.44	7.72	8	8.47
20888	4.72	4.41	3.88	4.09	4.24	4.13	4.09	4.5	4.27	4.42
20890	5.91	5.95	5.7	5.63	5.76	5.87	5.78	5.73	5.71	5.78
20892	6.92	7.04	7.12	7.3	7.18	6.8	7.29	7.26	7.49	7.34
20893	9.19	9.22	8.94	9.17	9.3	9.35	9.85	10.06	9.96	10.16
20897	6.52	6.06	5.77	5.88	5.99	6.01	6.06	6.08	6.09	5.94
20899	4.68	4.71	4.42	4.64	4.5	4.48	4.63	4.58	4.62	4.47
20901	9.02	9.23	9.2	9.13	9.09	9.08	9.2	9.33	9.17	9.2
20907	6.62	6.28	6.2	5.89	6.05	6.18	6.07	6.23	5.88	6.22
20908	8.73	8.79	8.98	8.69	8.85	8.66	8.21	8.31	8.09	8.74
20909	7.59	7.49	7.6	7.65	7.51	7.7	7.89	7.87	7.9	8.32
20910	8.62	8.64	8.54	8.6	8.53	8.66	8.27	8.29	8.44	8.45
20911	8.54	8.5	8.51	8.56	8.51	8.67	8.97	8.93	8.95	9.06
20912	8.81	8.95	9	8.91	8.93	9.06	9.22	9.08	8.94	9.73
20913	7.71	7.47	7.66	7.68	7.56	7.02	6.99	6.93	6.79	6.72
20916	8.24	8.26	8.2	8.15	8.16	8.36	8	7.93	7.95	7.91
20917	8.4	8.17	8.43	8.35	8.33	8.71	8.38	8.51	8.47	8.14
20918	6.87	7	7.35	7.16	7.32	7.3	7.14	7.14	7.16	7.26
20922	8.09	8.03	7.94	7.83	7.95	7.86	8.17	8.1	8.03	8.04
20924	8.73	8.57	8.78	8.82	8.77	8.76	8.89	8.95	8.95	8.95
20926	9.51	9.51	9.49	9.57	9.53	9.47	9.56	9.5	9.47	9.57
20927	5.47	5.33	5.38	5.27	5.11	5.41	5.33	5.42	5.39	5.29
20928	7.95	8.02	7.95	7.98	8.03	7.51	7.55	7.83	7.75	7.02
20930	7.48	7.48	7.7	7.84	7.67	7.57	7.7	7.88	7.6	7.73
20931	7.44	7.81	7.7	7.88	7.81	7.84	8.01	7.96	8	8
20932	9.2	9.27	9.36	9.49	9.33	9.61	9.89	9.94	10.02	9.99
20933	7.23	7.01	7.13	7.09	7.05	7.15	7.07	7.25	7.34	7.37
20935	6.41	6.61	6.58	6.51	6.58	6.69	6.66	6.73	6.72	6.63
20937	6.72	6.15	6.56	6.4	6.64	7.03	7.3	7.24	7.31	7.14
20939	2.13	1.87	2.01	1.88	1.98	2.39	2.02	1.99	2.37	1.88
20941	4.72	4.91	4.47	4.65	4.5	4.55	4.42	4.6	4.47	5.06
20944	4.36	5.11	4.23	4.17	4.21	4.28	4.51	4.77	4.31	4.46
20945	2.68	3.36	2.89	3.5	2.88	2.94	3.24	3.23	3.5	3.26
20947	8.41	8.36	8.3	8.35	8.31	8.14	8.16	8.09	7.86	7.78
20955	7.96	8.28	8.27	8.25	8.52	8.13	8.5	8.2	8.26	8.29
20957	2.84	3	2.68	2.83	2.67	2.67	2.72	3.05	2.38	2.71
20958	2.56	2.34	2.5	2.43	2.76	2.25	2	2.33	2.2	2.28
20962	6.35	6.31	6.33	6.33	6.46	6.01	6	6.36	6.23	6.18
20963	7.56	7.58	7.44	7.42	7.53	7.34	7.92	8.21	7.96	8.22
20964	6.27	6.29	6.06	6.22	6.27	5.9	6.04	6.09	5.86	6.15
20965	6.8	6.6	6.67	6.76	6.68	6.91	7.03	6.7	6.52	6.22
20969	7.53	7.31	7.36	7.5	7.36	7.82	7.51	7.21	7.59	7.44
20970	9.09	9.07	9.07	9.21	9.05	8.94	9.82	10.22	9.86	10.35
20971	10.11	10.24	10.07	10.16	10	10.25	10.46	10.38	10.44	10.95
20972	5.92	5.71	5.72	5.49	5.78	5.62	5.9	5.96	5.75	5.78
20973	10.13	10.02	10.3	10.28	10.25	10.18	10.78	10.83	10.86	10.85
20974	6.01	6.06	6	5.75	5.96	5.89	6.04	5.85	5.65	5.94
20975	6.94	6.89	6.95	7.13	6.94	6.84	6.89	6.85	6.9	6.59
20977	6.84	6.6	6.67	6.76	6.67	6.33	6.08	6.41	6.18	6.31
20979	5.76	5.64	5.68	5.43	5.36	5.25	5.27	5.34	5.03	5.52
20980	6.01	5.94	5.45	5.25	5.72	5.64	5.93	5.76	5.54	6.01
20981	5.97	5.62	5.47	5.14	5.05	5.21	4.86	5.25	4.92	5.38
20983	4.85	5.13	4.73	4.41	4.75	5.17	4.8	4.74	4.47	4.73
20997	5.16	5.21	5.05	4.89	4.88	5.18	5.07	5.06	4.95	5.01
21331	6.07	5.95	6.31	6.3	6.37	6.18	5.63	5.14	5.62	5.34
21333	3.99	4.21	3.9	4.06	3.96	3.97	3.79	3.9	3.94	4.04
21334	5.28	4.79	4.66	4.71	4.85	4.88	4.69	4.88	4.95	4.73
21335	5.88	5.98	5.79	5.87	6.01	6.51	7.56	7.99	7.67	7.12
21336	6.38	6.09	6.28	5.64	6.12	6	5.88	5.77	6.05	5.93
21337	5.48	5.53	5.44	5.06	5.6	5.23	5.5	5.26	5.29	5.7
21338	4.77	5.23	4.71	4.66	4.65	5.08	4.89	4.53	4.71	4.69
21339	7.05	6.9	7.09	7.18	7.19	7.13	6.89	6.78	7.01	6.87
21340	7.86	7.82	8.1	8.26	8.26	8.15	8.44	8.3	8.33	8.22
21341	6.56	6.46	6.49	6.47	6.38	6.63	6.65	6.61	6.56	6.65
21343	7.27	7.47	7.33	7.49	7.45	7.1	7.24	7.27	7.27	7.34
21345	8.79	9.26	9.09	9.22	9.2	9.39	9.04	9.21	9.23	8.68
21346	10.27	10.61	10.52	10.54	10.5	10.13	10.61	10.56	10.69	10.51
21349	6.49	6.34	6.7	6.76	6.61	6.51	6.26	6.33	6.53	6.42
21350	5.04	5.21	5.15	5.16	5.44	5.23	5.3	5.34	5.17	5.3
21351	7.8	8	7.99	8.15	8.04	8.15	8.21	8.38	8.32	8.35
21353	7.25	7.47	7.42	7.54	7.56	7.58	8.14	8.15	7.93	8.45
21354	7.97	7.87	8.2	8.39	8.64	8.63	10.19	10.23	10.31	10.91
21355	6.64	6.48	6.69	6.82	6.78	6.99	7.52	7.79	7.74	8.42
21356	9.33	8.92	9.33	9.4	9.34	9.28	10.47	10.53	10.54	10.97
21357	5.81	5.93	5.71	6.01	5.8	5.94	6.08	5.98	5.98	6.3
21366	9.93	9.54	9.86	9.88	9.91	10.26	10.28	10.58	10.12	10.16
21367	6.1	6.22	6.07	6.04	6.06	6.08	6.09	6.07	6	5.96
21371	6.7	7.13	7.39	7.52	7.04	7.18	7.56	7.58	7.5	7.25
21372	8.81	8.84	8.88	8.88	8.76	8.88	8.78	8.83	8.59	8.69
21374	8.03	8.19	8.21	8.23	8.32	8.21	8.27	8.19	8.2	8.3
21375	4.52	4.43	4.03	4.35	4.39	4.4	4.38	4.03	4.17	4.69
21376	8.72	8.77	8.82	8.79	8.79	8.89	9.29	9.38	9.38	9.47
21378	7.64	7.7	7.83	7.85	7.89	7.79	7.72	7.71	7.84	7.56
21379	7.16	7.33	7.19	7.27	7.16	7.24	7.5	7.61	7.59	7.53
21380	7.74	7.47	7.7	7.61	7.39	7.59	7.27	6.65	7.18	7.17
21384	4.79	4.5	4.53	4.74	4.34	4.58	4.58	4.4	4.26	4.6
21385	8.48	8.21	8.55	8.54	8.31	8.44	8.16	8.15	8.21	7.76
21386	9.43	9.56	9.47	9.75	9.45	9.3	8.83	8.54	8.89	8.64
21387	8.46	8.59	8.69	8.72	8.66	8.53	8.42	8.54	8.33	8.22
21388	9.4	9.57	9.64	9.63	9.65	9.46	9.28	9.43	9.24	8.8
21389	6.21	6.25	6.43	6.2	6.54	5.9	6.38	6.04	6.27	6.14
21390	6.62	6.74	6.45	6.28	6.38	6.47	6.59	6.48	6.63	6.42
